OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation
1876,1213956.377234313,888071.9512283213,-21.89904807,Sign Face,80TH AVE NE,D3-1,8.122577779690426,2.271707987,,-65.0857082
1877,1213954.329917419,888066.3856361912,-28.63032129,Sign Face,TURNING TRAFFIC MUST YIELD TO PEDESTRIANS,R10-15,2.876627825,3.349459887742996,,-167.6419312
1878,1202366.304033426,886933.1890768829,-34.96021338,Sign Face,"RIGHT LANE
MUST
TURN RIGHT
EXCEPT BUSES",R3-5bP,2.598507006963094,3.188070074915886,,59.74825527539701
1879,1195773.062549865,866214.0151022227,172.6074427821242,Sign Face,2-5 AM,R7-2a,1.087291851565242,1.607716701,,-169.3991326
1880,1196933.768,871569.4869,108.1777228031559,Sign Face,"NO PARKING 
←",R8-2,1.316528744921088,1.617878705436985,,-115.371492
1881,1195625.284076557,865210.9227381276,221.6021750666701,Sign Face,No Parking,R7-1,1.275211838185787,1.120508370300134,,74.36402518703079
1882,1195625.380194722,865210.4469532155,225.7548552157484,Sign Face,35,R2-1,2.636005840996901,3.209693337430557,,-127.2136899
1883,1196835.014473693,893956.5186946503,166.2981989345951,Sign Face,195TH 25TH LEFT TURN LANE,R3-8,6.178707589904468,3.401011544664701,,-39.4020347
1884,1196835.346081359,893956.2111165252,163.5731488603356,Sign Face,NO PARKING ANY TIME,R7-1,1.206420726,1.635434076413512,,51.61775834254045
1885,1195501.634466369,895240.0329989512,227.0162058728936,Sign Face,NO PARKING ANY TIME,R7-1,0.9349465561658145,1.416764275406798,,15.718133258519096
1886,1210245.025037251,889183.5937,-33.52780937,Sign Face,"RIGHT LANE
MUST
TURN RIGHT",R3-7,2.225341219703357,4.571868530412516,,-78.04403713
1887,1196177.808128885,894626.4614971811,195.8730446396274,Sign Face,NO PARKING ANY TIME,R7-1,1.631415170878172,1.742912788738807,,-149.2701341
1888,1194015.272789123,863611.6430437103,292.4350793800755,Sign Face,Lake City Wy NE,D3-1,4.320423084696134,0.9315515621751548,,-43.95661212
1889,1194014.561514708,863611.7311520274,293.4789626910293,Sign Face,15th Ave NE,D3-1,2.983968965361516,1.622824140638113,,46.12414104545951
1890,1194014.879,863611.2409493906,292.5183817889296,Sign Face,Lake City Wy NE,D3-1,4.353818827668826,0.9217558282613756,,133.97027575626376
1891,1194014.590350158,863611.7087244557,293.5924021492405,Sign Face,15th Ave NE,D3-1,3.020604433317979,0.9226751224696638,,46.750651118626635
1892,1194035.643432026,863607.4362720632,303.1159850845738,Sign Face,Lake City Wy NE,D3-1,7.496917992035549,1.825907201766968,,165.13410671917427
1893,1194033.608930887,863610.6034,291.4322715657952,Sign Face,TURNING VEHICLES STOP FOR [pedestrian symbol],R10-15,2.885516095161438,2.687697122693062,,-64.26781453
1894,1194345.944905008,863939.6622982676,288.3351640981439,Sign Face,SPEED LIMIT 35,R2-1,2.595757924218973,3.157083935,,55.15055407009643
1895,1194345.618,863939.1736976003,290.5446053,Sign Face,Lake City Wy NE,D3-1,3.462796485126019,0.9989039916296801,,-41.52184623
1896,1194345.996168029,863940.0643925873,291.8482829946283,Sign Face,16th Ave NE,D3-1,3.058551474610965,0.9113039165735246,,48.78621524645935
1897,1194346.717054259,863942.1773902272,290.2078412971897,Sign Face,,R9-3,2.293992414,2.230158666,,-16.61244251
1898,1200986.987553527,885085.4797724293,32.46618963658837,Sign Face,SPEED LIMIT 40,R2-1,2.215445265,2.668028607020776,,-163.5859584
1899,1213038.083518493,888437.5168847655,-25.36512241,Sign Face,"CURB LANE
BUSES ONLY
RIGHT TURNS OK.",R3-20aP,3.586238865554333,4.862541497846445,,109.78456696683192
1900,1213036.651357848,888431.1226802205,-18.82227185,Sign Face,77TH CT NE,D3-1,8.095282505,2.214997644325098,,104.25657431638089
1901,1201927.173783182,886692.7709158213,-21.76827871,Sign Face,"RIGHT LANE
[bus symbol]
ONLY",R3-11b,5.285328052639962,6.287777614,,61.053525567782636
1902,1197390.303525207,872485.4065153899,105.2501988150679,Sign Face,"ONLY
6-9 AM
3-7 PM
EXCEPT SAT-SUN-HOL
EXCEPT BUSES
AND BICYCLES",R3-5a,2.722974475721518,3.192568182845911,,-134.3139676
1903,1197390.401,872485.2783578379,102.9534878247979,Sign Face,,R7-200,1.03699496,1.654040642033021,,-165.2630546
1904,1199282.818912576,880121.3842998138,175.9454839,Sign Face,"SEATTLE
SPEED LIMITS
ARTERIAL 25
NON-ARTERIAL 20
UNLESS OTHERWISE POSTED",I1-1,4.046379154,3.120998166104158,,3.438194737002926
1905,1200895.354903787,884257.4305998626,57.70945400814244,Sign Face,"DO NOT
ENTER",R5-1,2.638089066098134,2.657841278413932,,-28.92311957
1906,1193390.309,862958.4977,261.9577116483453,Sign Face,Lake City Wy NE,D3-1,4.214778365294139,0.9708562295138837,,-52.59161299
1907,1193391.363378315,862960.0131543874,264.6468675957126,Sign Face,35,R2-1,2.600467229,3.201020370523135,,42.753016636706555
1908,1193629.720405496,863233.5878768809,272.1317442220453,Sign Face,No Parking,R8-3,0.7642510650058588,1.041899328952034,,-72.13705623
1909,1213393.006247171,888330.4972125482,-31.69559216,Sign Face,EXCEPT BUSES,R3-1aP,1.944047751824061,1.334996076871952,,-73.62451256
1910,1213393.05,888330.5461477072,-29.96286826,Sign Face,"RIGHT LANE
MUST
TURN RIGHT",R3-7,2.573955926348766,3.613947147826354,,105.85639202500677
1911,1193875.344,896628.9028233733,234.5787529844049,Sign Face,,W4-1,3.911306851307552,4.023805308938027,,-90.06220296
1912,1194900.457001362,864475.9760222259,277.7331804174188,Sign Face,,R9-3,3.439900759855906,4.214689975380898,,37.68637872488512
1913,1195509.391202209,895428.9276189056,244.0274188194675,Sign Face,19 AVE NE,D3-1,6.158855841159821,1.606398478796085,,135.65720259823007
1914,1193327.329457417,862728.0976,258.0292070923252,Sign Face,12th Ave NE,D3-1,3.285897371371588,1.270092360898853,,100.21753598455835
1915,1193326.871294168,862728.6166842539,258.9564720370375,Sign Face,NE 77th St,D3-1,2.931941528220972,1.015238623594245,,7.922907476808162
1916,1192382.135471414,896574.6264980966,266.7631442668044,Sign Face,"RIGHT LANE
MUST
TURN RIGHT",R3-5R,2.360664025793473,2.355670973,,-77.98233343
1917,1195754.027949442,866850.8363864024,149.0361025613549,Sign Face,SPEED LIMIT 35,R2-1,2.597909592837095,3.237962269882361,,9.243250041
1918,1197097.985760721,871771.9149756765,100.2653331083062,Sign Face,CUSTOMER PARKING ONLY VIOLATORS WILL BE TOWED AWAY AT VEHICLE OWNER'S EXPENSE TOWING ENFORCED AT ALL TIMES,R7-250P,2.112321418027083,1.578395498295625,,-158.7461087
1919,1199375.43,880844.4893,162.7341924788557,Sign Face,"Private Property
No Public Thoroughfare
No Parking Without Permission
Violators Will Be Towed",R7-1a,1.131076733743151,1.120385171969732,,51.89921463478579
1920,1199375.403,880844.4828500254,161.3369622764988,Sign Face,,D1-1,1.985237843,1.808687986234824,,49.82211933290276
1921,1199513.334299539,891237.3352325836,54.76063509086796,Sign Face,TROUT STREAM,I-12,1.644083870301644,4.219714511732261,,135.92094732709933
1922,1199513.260608947,891237.3120040273,53.69986226658055,Sign Face,,M6-3,1.593580083623529,0.8260610362390678,,-43.93899633
1923,1199513.337503478,891237.3420409536,56.19320874313541,Sign Face,WASHINGTON SCENIC BYWAY,I-12,1.652067904,4.191728153228761,,136.25430470485486
1924,1179084.716,903899.1117452891,172.6252646917108,Sign Face,PORT OF EDMONDS,D1-1b,4.264375666,1.711526547422012,,149.63890319995528
1925,1179083.191,903898.4228984466,178.8793031718336,Sign Face,"Edmonds City Center
Kingston Ferry Waterfront",D1-2,7.029070181250573,7.147205255826315,,150.48619010083988
1926,1177527.425648823,906660.8076705821,-37.15109368,Sign Face,,W2-2,1.744166282862425,4.026211391886076,,177.61525884664997
1927,1177527.601865457,906660.8701473887,-34.47846136,Sign Face,Pine St,D3-1,3.924737424850465,1.197706106329958,,179.8959594423267
1928,1194079.633511779,863766.3564425546,304.4505257,Sign Face,Lake City Wy NE,D3-1,7.506393704,2.045031076620023,,-15.79580149
1929,1200584.029772358,890690.0263916412,53.87459582746056,Sign Face,NO PARKING ANY TIME,R7-1,1.212417453626792,1.628383220856389,,-137.6202496
1930,1202902.941355203,888080.5697736373,-1.017783678,Sign Face,BALLINGER WAY NE,D3-1,9.539665206273398,1.922646832962831,,-125.7857541
1931,1185983.491618875,898093.1180746348,336.5285612513625,Sign Face,YIELD,R1-2,1.839445524960756,2.514992423206568,,32.18066419382857
1932,1185947.001959858,898116.0214311614,337.0636190313104,Sign Face,YIELD,R1-2,0.2283365433352689,2.372912090917429,,174.4073295206946
1933,1209327.782213358,889330.1451046387,-26.39737893,Sign Face,"RIGHT LANE
MUST
TURN RIGHT",R3-7,2.583123642106851,2.604580684651931,,88.97995374674295
1934,1177567.958678608,906710.8596025482,-42.11303041,Sign Face,STOP HERE ON RED,R10-6,1.162628608370821,2.123611860573292,,-0.648973461
1935,1177568.051592834,906710.9156714772,-39.59100884,Sign Face,STOP HERE ON RED,R10-6,1.295901336,2.973543062210083,,-3.072838182
1936,1204868.540188618,888913.7271510393,0.1249211202067855,Sign Face,Lake Forest Park Rotary Club,D10-1,1.215870917936166,0.7138833831499021,,54.04349087635753
1937,1204870.303956929,888911.5292239903,2.710487218102088,Sign Face,"TREE CITY USA
Arbor Day Foundation
20th Year",I-12,2.047335276504358,2.545451939,,-127.9137014
1938,1204868.629898905,888913.6144,1.292080982725096,Sign Face,Rotary International,M1-9,1.499993645250797,2.004849452277025,,57.12930239098647
1939,1204869.776908996,888912.6522295712,5.077403265834128,Sign Face,"ENTERING
Lake Forest Park",I-2,7.122959042191506,2.054402167399724,,51.444715981654255
1940,1177607.338290425,906710.5984815358,-40.06154277,Sign Face,STOP HERE ON RED,R10-6,5.639700032,3.162053716381391,,-36.97311118
1941,1177605.768360412,906709.0637948496,-42.06480159,Sign Face,STOP ON FLASHING RED,R10-6,1.141515445609887,2.034196076790492,,-174.0338516
1942,1177605.838847065,906709.0605909108,-40.86204484,Sign Face,STOP HERE ON RED,R10-6,1.224012567599615,5.001856907606125,,-175.7365177
1943,1192045.103537007,861559.0620777272,186.5278059540195,Sign Face,South of Mercer St,D1-1,2.569849902,3.095301732122898,,58.646321215138656
1944,1192045.017030659,861559.3440243418,191.3854277318719,Sign Face,"14'-7""",W12-2,2.834187759657701,5.362401710351309,,58.99087949591184
1945,1199259.766572895,880936.0233865244,166.8827800967299,Sign Face,WEST 523,M1-5,2.150928645928701,3.335062891741594,,9.348542933405406
1946,1178428.200227274,905378.3686882416,68.90753300607233,Sign Face,NO SHOULDER DRIVING,R8-4aP,2.516011058,1.497358765,,128.96874514213945
1947,1194088.011811746,863769.9689,295.4137912966811,Sign Face,15th Ave NE,D3-1,3.574071172674497,0.8515093135833741,,-24.06910126
1948,1194086.919268615,863769.5091183359,295.1049115715427,Sign Face,Lake City Wy NE,D3-1,4.211974918842317,0.8973856340845427,,-23.84404148
1949,1194087.544036681,863769.7718413176,295.3147945938511,Sign Face,Lake City Wy NE,D3-1,4.161368173559508,0.9560385992129645,,-23.68630534
1950,1194572.726101297,864241.6239185475,286.0662748108311,Sign Face,17th Ave NE,D3-1,3.264345876773199,0.9728076519568762,,91.87764401742389
1951,1194573.091,864242.8526290781,284.8005687993768,Sign Face,Lake City Wy NE,D3-1,3.027484375635783,0.9593577186763288,,138.2739091061711
1952,1194572.745,864242.5546627695,286.0573638560378,Sign Face,17th Ave NE,D3-1,3.286324850022793,1.149125386923552,,-88.75478433
1953,1197069.665,871952.6587753183,117.7695521380507,Sign Face,CROSSWALK,W11-2a,9.013487874865532,2.510541834632556,,-128.5435463
1954,1192586.873568745,861905.3966484466,214.892101,Sign Face,FLAMMABLE TRUCKS PROHIBITED,R14-3,3.035506738026937,2.070752541373174,,-123.65319
1955,1194429.061485412,864086.9489669687,287.4934293009841,Sign Face,USE CROSSWALK,M6-1,2.071908259044091,1.164459472447634,,126.96750660135586
1956,1194429.003814513,864086.8720724375,289.3125406481826,Sign Face,,R9-3a,6.142086006204288,2.172224162,,124.85801036297394
1957,1193806.433650125,863489.9718657318,288.2390209033095,Sign Face,Lake City Wy NE,D3-1,4.366317787170411,1.103939172625542,,127.12041809146604
1958,1193806.411222554,863489.8757475677,285.8074816602472,Sign Face,,R3-2,2.143405335,2.225645891129971,,30.63418195787816
1959,1193819.912620666,863502.5969865813,291.8293347003066,Sign Face,No Pedestrians,R9-3,6.085705365836621,2.441140108505885,,2.9242852367795558
1960,1197059.029068826,871955.2667815032,108.0377507267398,Sign Face,,W11-2,3.363304251233737,3.494678257505099,,-136.3843312
1961,1192957.274525776,862198.7621009205,232.1538218651218,Sign Face,"14'-10""",W12-2a,2.601528494904439,2.587379851092895,,-135.321847
1962,1197077.916288065,871942.6208350514,106.0201703892154,Sign Face,RIDE SHARE,D12-2,3.039316304177046,2.087362218499184,,32.62368250138825
1963,1202532.242431863,887029.2172302897,-34.86004414,Sign Face,"CAUTION
TURNING TRAFFIC MUST YIELD TO PEDESTRIANS",R10-15a,3.590262953241667,5.219349675675234,,-68.97345795
1964,1207952.909596577,889241.4871118306,-6.776280145,Sign Face,35,R2-1,2.538424550096194,3.246405462125938,,-93.08583804
1965,1220171.300227324,889222.0838081375,-30.58923478,Sign Face,WEST,M3-4,2.000279380877813,1.221381109928092,,83.73308452585434
1966,1207905.039546935,889218.7018504856,-5.696882862,Sign Face,OPEN,R10-74,2.141332278201978,1.015854419693351,,-48.94887937
1967,1219205.062971516,887660.7842550802,-18.35585001,Sign Face,RESERVED PARKING,R7-8,1.104936590219538,1.614903661310673,,11.392522617871405
1968,1202529.815448221,887040.0744777821,-25.29936423,Sign Face,NE 170TH ST,D3-1,5.348149032394092,1.469844667166472,,63.14036916271568
1969,1184914.968416564,899173.1354073985,314.5199797274672,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.2981351929716766,1.294768888701995,,-128.7444105
1970,1202575.314583149,887061.4869014119,-34.82932062,Sign Face,"522
322
372",OTC,1.425417980353038,2.700918454627196,,61.089575076074546
1971,1199237.858039367,880463.1196163828,177.0152240429325,Sign Face,"TURNING VEHICLES
STOP FOR",R1-5aP,2.892373744448026,2.867099704742432,,-87.50778345
1972,1195695.142758198,866289.4726669199,168.1740550416711,Sign Face,"2 HOUR
7AM-6PM",R7-108,1.338380902,1.581287334660689,,1.3129319522668141
1973,1195695.238876362,866289.4982984303,170.4426189289493,Sign Face,35,R2-1,2.569429267694553,3.143949037293594,,179.0190115
1974,1180636.566,902352.7579159434,222.8552405383192,Sign Face,NO PARKING ANY TIME,R7-1,0.5502490140746038,1.638480595126748,,-96.08031911
1975,1180636.428540262,902352.6682056569,224.7327737,Sign Face,104,M1-5,1.855302714506785,2.081234763761362,,139.83816742310142
1976,1210110.023070902,889211.0105951452,-35.47365317,Sign Face,The stopping crosswalk line is located prior to the crosswalk to allow large vehicles to safely make a complete turn. Please respect the stopping crosswalk line to allow large vehicles to safely make a complete turn.,R10-20,0.6712452720974883,1.149725636566679,,-80.1891182
1977,1208082.727,889335.1809455124,-8.747372081,Sign Face,"RIGHT LANE
MUST
TURN RIGHT
EXCEPT
BUSES",R3-7P,2.555469136883815,4.210178960959117,,-93.00846565
1978,1208082.752,889335.0268560806,-10.62505856,Sign Face,EXCEPT BUSES,R3-5bP,2.547102015,1.594932625293732,,-93.14662698
1979,1211516.372784443,888855.2018021726,-21.34696624,Sign Face,NE BOTHELL WAY,D3-1,13.01567129015923,3.223975935,,-164.8645611
1980,1211524.032,888853.0642243145,-19.11248175,Sign Face,RIGHT TURN ON RED YIELD TO U-TURNS,R10-20aP,3.594410239259402,3.910544586,,14.17146322708711
1981,1211519.656821715,888864.7572993421,-36.66873858,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7445416298881175,2.237177645961444,,23.054709449200327
1982,1199340.984819559,880117.3785753265,166.1677886130415,Sign Face,,R10-3e,1.182407611434658,1.751897858083248,,0.6779984142216615
1983,1199340.992829406,880117.3657595713,168.3389953130487,Sign Face,"WEST
523
⬅️",D1-1,2.079444868,3.319248528281848,,-177.6519919
1984,1207046.286227843,889300.8794,-8.996537771,Sign Face,STOP HERE FOR,R1-5a,2.557622565478087,2.629123943150044,,109.84903911826055
1985,1207045.935396544,889300.1282,-8.508587904,Sign Face,STOP HERE FOR [pedestrian symbol],R1-5a,2.689362842341264,2.879455128411452,,-70.08644403
1986,1210062.116175964,889238.6154,-37.91149372,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.127507404337327,1.657435245,,-178.4979711
1987,1210058.228196227,889239.4776414632,-22.74604089,Sign Face,NE BOTHELL WAY,D3-1,13.56718210935593,2.706470788270235,,12.119232784375317
1988,1210048.361666686,889241.8423986068,-22.43974951,Sign Face,RIGHT TURN ON RED YIELD TO U-TURNS,R10-12a,3.650616055329641,3.426271113455296,,-168.0901621
1989,1223437.219776211,887887.9785592285,-34.81534035,Sign Face,35,R2-1,1.970862943977118,2.544909671097994,,-68.06822892
1990,1198140.945,874459.3964645274,119.1768697414798,Sign Face,"Lake City Way
TRAFFIC SAFETY PROJECT",W16-13P,4.129640887975693,6.152952881157399,,31.522766629231434
1991,1191448.055949116,896616.039,253.4549586830539,Sign Face,5th Ave NE,W16-8P,7.370774634877842,1.065796578427156,,-143.935369
1992,1191447.697,896616.5083861175,256.3224088186029,Sign Face,,W2-1,5.63113286,4.737050505181154,,-132.3637301
1993,1202472.347999897,886980.4004167317,-25.01853227,Sign Face,BOTHELL WAY,D3-1,6.171937939,1.283003057042758,,147.71021535446377
1994,1179136.466142801,903882.9590878184,174.0834323,Sign Face,"SHOULDER
FERRY
HOLDING
AREA
ONLY",R8-32,2.357584263086319,4.395631168,,150.79199553307686
1995,1195711.675082417,865311.9172970469,212.1161883507175,Sign Face,"NO PARKING 
→",R8-2,1.283782824253043,1.821276704519987,,138.34452434830703
1996,1198974.529513162,876215.6883838796,122.6860337760054,Sign Face,"Hair Salon
206 440-5977",D1-1,3.092840503255526,2.442131561736266,,-165.5835696
1997,1202463.053373432,886975.046,-39.34504161,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.013379795451959,1.516478755176067,,-33.65422063
1998,1202394.223156147,887052.9958628479,-40.05327244,Sign Face,"PUSH BUTTON
WAIT FOR
WALK SIGNAL",R10-3e,0.7324017544090748,1.340532375176748,,64.25962782076753
1999,1202393.971646951,887052.2680681243,-32.50228559,Sign Face,TURNING TRAFFIC MUST YIELD TO PEDESTRIANS,R10-15,2.784581854144732,3.329847104648749,,-78.09718219
2000,1219264.324225076,887097.0930743042,-13.59974835,Sign Face,TOW-AWAY ZONE,R7-201,0.9313232541580996,0.5145002807676793,,75.01389681171429
2001,1219264.309807352,887097.1364276011,-12.83675723,Sign Face,"NO
PARKING",R7-2,1.649244120369355,2.302469241122405,,83.67110811883427
2002,1202387.864939595,887048.3415409992,-35.78520122,Sign Face,"RIGHT LANE
MUST
TURN RIGHT
EXCEPT TRANSIT",R3-7P,2.584684937,3.199814200202624,,60.80806856
2003,1199342.392950662,880389.7037616872,164.3002802683912,Sign Face,NO STOPPING ANY TIME,R3-1,1.160899431804816,1.864674783051014,,-169.7507772
